year,Rk,School,Conf,Overall W,Overall L,Overall Pct,Conference W,Conference L,Conference Pct,PPG,OPPG,SRS SRS,SRS SOS,Polls AP Pre,Polls AP High,Polls AP Post,Notes,Polls AP Curr
2013,85,Air Force,MWC (Mountain),2,10,.167,0,8,.000,24.7,40.0,-14.88,-3.22,,,,,NA
2013,86,Fresno State,MWC (West),11,2,.846,7,1,.875,43.4,30.3,5.04,-5.04,,15,,,NA
2013,87,San Diego State,MWC (West),8,5,.615,6,2,.750,29.8,31.7,-4.68,-4.14,,,,,NA
2013,88,Nevada-Las Vegas,MWC (West),7,6,.538,5,3,.625,29.9,31.8,-3.90,-3.52,,,,,NA
2013,89,San Jose State,MWC (West),6,6,.500,5,3,.625,32.4,35.1,-3.28,-0.62,,,,,NA
2013,90,Nevada,MWC (West),4,8,.333,3,5,.375,26.9,34.4,-3.60,0.57,,,,,NA
2013,91,Hawaii,MWC (West),1,11,.083,0,8,.000,27.4,38.8,-11.13,0.04,,,,,NA
2013,92,Oregon,Pac-12 (North),11,2,.846,7,2,.778,45.5,20.5,21.27,5.03,3,2,9,,NA
2013,93,Stanford,Pac-12 (North),11,3,.786,7,2,.778,32.3,19.0,18.96,8.74,4,4,11,,NA
2013,94,Washington,Pac-12 (North),9,4,.692,5,4,.556,37.9,22.8,15.12,6.58,,15,25,,NA
2013,95,Oregon State,Pac-12 (North),7,6,.538,4,5,.444,34.8,31.4,8.11,4.72,25,25,,,NA
2013,96,Washington State,Pac-12 (North),6,7,.462,4,5,.444,31.0,32.5,5.09,6.94,,,,,NA
2013,97,California,Pac-12 (North),1,11,.083,0,9,.000,23.0,45.9,-8.58,9.34,,,,,NA
2013,98,Arizona State,Pac-12 (South),10,4,.714,8,1,.889,39.7,26.6,17.50,9.21,,11,21,,NA
2013,99,UCLA,Pac-12 (South),10,3,.769,6,3,.667,36.9,23.2,17.10,6.48,21,9,16,,NA
2013,100,USC,Pac-12 (South),10,4,.714,6,3,.667,29.7,21.2,13.72,6.22,24,19,19,,NA
2013,101,Arizona,Pac-12 (South),8,5,.615,4,5,.444,33.5,24.2,12.60,5.07,,,,,NA
2013,102,Utah,Pac-12 (South),5,7,.417,2,7,.222,29.2,28.0,6.96,9.55,,,,,NA
2013,103,Colorado,Pac-12 (South),4,8,.333,1,8,.111,25.4,38.3,-1.99,6.18,,,,,NA
2013,104,Missouri,SEC (East),12,2,.857,7,1,.875,39.1,23.1,19.97,6.40,,5,5,,NA
2013,105,South Carolina,SEC (East),11,2,.846,6,2,.750,34.1,20.3,16.06,6.29,6,4,4,,NA
2013,106,Georgia,SEC (East),8,5,.615,5,3,.625,36.7,29.0,12.82,7.59,5,5,,,NA
2013,107,Vanderbilt,SEC (East),9,4,.692,4,4,.500,30.1,24.6,8.01,2.47,,24,24,,NA
2013,108,Florida,SEC (East),4,8,.333,3,5,.375,18.8,21.1,4.67,7.17,10,10,,,NA
2013,109,Tennessee,SEC (East),5,7,.417,2,6,.250,23.8,29.0,4.29,8.37,,,,,NA
2013,110,Kentucky,SEC (East),2,10,.167,0,8,.000,20.5,31.2,-3.51,5.41,,,,,NA
2013,111,Auburn,SEC (West),12,2,.857,7,1,.875,39.5,24.7,18.80,7.88,,2,2,,NA
2013,112,Alabama,SEC (West),11,2,.846,7,1,.875,38.2,13.9,20.06,3.76,1,1,7,,NA
2013,113,LSU,SEC (West),10,3,.769,5,3,.625,35.8,22.0,14.59,4.28,12,6,14,,NA
2013,114,Texas A&M,SEC (West),9,4,.692,4,4,.500,44.2,32.2,13.38,5.07,7,6,18,,NA
2013,115,Ole Miss,SEC (West),8,5,.615,3,5,.375,30.0,23.7,10.42,5.89,,21,,,NA
2013,116,Mississippi State,SEC (West),7,6,.538,3,5,.375,27.7,23.0,7.72,6.95,,,,,NA
2013,117,Arkansas,SEC (West),3,9,.250,0,8,.000,20.7,30.8,-1.32,5.18,,,,,NA
2013,118,Louisiana-Lafayette,Sun Belt,9,4,.692,5,2,.714,33.8,26.5,-2.01,-6.63,,,,,NA
2013,119,Arkansas State,Sun Belt,8,5,.615,5,2,.714,29.2,26.2,-1.86,-3.71,,,,,NA
2013,120,Western Kentucky,Sun Belt,8,4,.667,4,3,.571,30.8,24.6,-0.52,-5.94,,,,,NA
2013,121,Louisiana-Monroe,Sun Belt,6,6,.500,4,3,.571,22.3,30.2,-6.81,-2.56,,,,,NA
2013,122,South Alabama,Sun Belt,6,6,.500,4,3,.571,29.4,25.2,-2.44,-5.52,,,,,NA
2013,123,Troy,Sun Belt,6,6,.500,4,3,.571,34.1,35.9,-5.33,-4.08,,,,,NA
2013,124,Texas State,Sun Belt,6,6,.500,2,5,.286,23.9,27.3,-10.53,-8.20,,,,,NA
2013,125,Georgia State,Sun Belt,0,12,.000,0,7,.000,18.8,36.7,-20.20,-4.78,,,,,NA
2014,1,Florida State,ACC (Atlantic),13,1,.929,8,0,1.000,33.7,25.6,14.48,5.13,1,1,5,,NA
2014,2,Clemson,ACC (Atlantic),10,3,.769,6,2,.750,30.8,16.7,11.63,2.86,16,15,15,,NA
2014,3,Louisville,ACC (Atlantic),9,4,.692,5,3,.625,31.2,21.8,10.52,3.22,,20,24,,NA
2014,4,Boston College,ACC (Atlantic),7,6,.538,4,4,.500,26.2,21.3,6.04,2.35,,,,,NA
2014,5,North Carolina State,ACC (Atlantic),8,5,.615,3,5,.375,30.2,27.0,4.17,1.25,,,,,NA
2014,6,Syracuse,ACC (Atlantic),3,9,.250,1,7,.125,17.1,24.3,-4.84,3.00,,,,,NA
2014,7,Wake Forest,ACC (Atlantic),3,9,.250,1,7,.125,14.8,26.4,-7.64,1.61,,,,,NA
2014,8,Georgia Tech,ACC (Coastal),11,3,.786,6,2,.750,37.9,25.7,15.92,4.78,,8,8,,NA
2014,9,Duke,ACC (Coastal),9,4,.692,5,3,.625,32.4,21.8,6.64,-0.82,,19,,,NA
2014,10,North Carolina,ACC (Coastal),6,7,.462,4,4,.500,33.2,39.0,0.14,4.29,23,21,,,NA
2014,11,Pitt,ACC (Coastal),6,7,.462,4,4,.500,31.8,26.3,2.74,0.97,,,,,NA
2014,12,Virginia Tech,ACC (Coastal),7,6,.538,3,5,.375,24.1,20.2,6.71,3.32,,17,,,NA
2014,13,Miami (FL),ACC (Coastal),6,7,.462,3,5,.375,29.2,24.3,8.04,4.65,,,,,NA
2014,14,Virginia,ACC (Coastal),5,7,.417,3,5,.375,25.8,24.1,4.83,4.50,,,,,NA
2014,15,Memphis,American,10,3,.769,7,1,.875,36.2,19.5,7.22,-4.25,,25,25,,NA
2014,16,Cincinnati,American,9,4,.692,7,1,.875,34.0,27.2,2.42,-2.20,,,,,NA
2014,17,UCF,American,9,4,.692,7,1,.875,28.1,19.2,1.98,-4.95,,,,,NA
2014,18,East Carolina,American,8,5,.615,5,3,.625,35.8,25.8,2.35,-4.96,,18,,,NA
2014,19,Houston,American,8,5,.615,5,3,.625,29.8,20.6,0.85,-6.22,,,,,NA
2014,20,Temple,American,6,6,.500,4,4,.500,23.1,17.5,-2.23,-3.90,,,,,NA
2014,21,South Florida,American,4,8,.333,3,5,.375,17.2,27.0,-10.90,-2.73,,,,,NA
2014,22,Tulane,American,3,9,.250,2,6,.250,16.0,28.4,-11.38,-0.80,,,,,NA
2014,23,Tulsa,American,2,10,.167,2,6,.250,24.7,39.3,-15.23,-2.56,,,,,NA
2014,24,Connecticut,American,2,10,.167,1,7,.125,15.5,29.8,-15.72,-3.64,,,,,NA
2014,25,SMU,American,1,11,.083,1,7,.125,11.1,41.3,-18.17,0.41,,,,,NA
2014,26,Texas Christian,Big 12,12,1,.923,8,1,.889,46.5,19.0,18.96,1.57,,3,3,,NA
2014,27,Baylor,Big 12,11,2,.846,8,1,.889,48.2,25.5,14.97,0.59,10,4,7,,NA
2014,28,Kansas State,Big 12,9,4,.692,7,2,.778,35.8,23.2,12.73,3.66,20,9,18,,NA
2014,29,Oklahoma,Big 12,8,5,.615,5,4,.556,36.4,25.9,10.21,3.90,4,4,,,NA
2014,30,West Virginia,Big 12,7,6,.538,5,4,.556,33.5,27.6,8.07,4.45,,20,,,NA
2014,31,Texas,Big 12,6,7,.462,5,4,.556,21.4,23.8,3.98,5.29,,,,,NA
2014,32,Oklahoma State,Big 12,7,6,.538,4,5,.444,27.6,31.2,1.10,3.49,,15,,,NA
2014,33,Texas Tech,Big 12,4,8,.333,2,7,.222,30.5,41.3,-3.56,4.11,,,,,NA
2014,34,Kansas,Big 12,3,9,.250,1,8,.111,17.8,33.3,-6.86,3.48,,,,,NA
2014,35,Iowa State,Big 12,2,10,.167,0,9,.000,23.2,38.8,-8.64,3.52,,,,,NA
2014,36,Ohio State,Big Ten (East),14,1,.933,8,0,1.000,44.8,22.0,20.44,5.17,5,1,1,,NA
2014,37,Michigan State,Big Ten (East),11,2,.846,7,1,.875,43.0,21.5,16.07,1.68,8,5,5,,NA
2014,38,Maryland,Big Ten (East),7,6,.538,4,4,.500,28.5,30.2,1.58,3.12,,,,,NA
2014,39,Rutgers,Big Ten (East),8,5,.615,3,5,.375,26.7,30.2,3.19,2.50,,,,,NA
2014,40,Michigan,Big Ten (East),5,7,.417,3,5,.375,20.9,22.4,1.82,3.65,,,,,NA
2014,41,Penn State,Big Ten (East),7,6,.538,2,6,.250,20.6,18.6,2.46,1.54,,,,,NA
2014,42,Indiana,Big Ten (East),4,8,.333,1,7,.125,25.1,32.8,-5.32,1.43,,,,,NA
2014,43,Wisconsin,Big Ten (West),11,3,.786,7,1,.875,34.6,20.8,12.70,1.91,14,11,13,,NA
2014,44,Nebraska,Big Ten (West),9,4,.692,5,3,.625,37.8,26.4,10.26,1.72,22,11,,,NA
2014,45,Minnesota,Big Ten (West),8,5,.615,5,3,.625,28.4,24.2,6.74,3.04,,22,,,NA
2014,46,Iowa,Big Ten (West),7,6,.538,4,4,.500,28.2,25.6,1.37,-0.40,,,,,NA
2014,47,Illinois,Big Ten (West),6,7,.462,3,5,.375,25.9,34.0,-2.53,3.00,,,,,NA
2014,48,Northwestern,Big Ten (West),5,7,.417,3,5,.375,23.0,25.2,0.80,1.63,,,,,NA
2014,49,Purdue,Big Ten (West),3,9,.250,1,7,.125,23.8,31.7,-6.33,2.01,,,,,NA
2014,50,Marshall,CUSA (East),13,1,.929,7,1,.875,45.6,21.0,12.55,-5.81,,18,23,,NA
2014,51,Middle Tennessee State,CUSA (East),6,6,.500,5,3,.625,31.6,31.5,-3.52,-1.77,,,,,NA
2014,52,Western Kentucky,CUSA (East),8,5,.615,4,4,.500,44.4,39.9,1.99,-3.01,,,,,NA
2014,53,Old Dominion,CUSA (East),6,6,.500,4,4,.500,32.7,38.0,-6.10,-3.60,,,,,NA
2014,54,UAB,CUSA (East),6,6,.500,4,4,.500,33.2,29.9,-0.30,-2.05,,,,,NA
2014,55,Florida International,CUSA (East),4,8,.333,3,5,.375,23.0,24.8,-6.95,-4.04,,,,,NA
2014,56,Florida Atlantic,CUSA (East),3,9,.250,2,6,.250,24.0,34.4,-9.68,-1.18,,,,,NA
2014,57,Louisiana Tech,CUSA (West),9,5,.643,7,1,.875,37.4,24.7,5.46,-1.61,,,,,NA
2014,58,Rice,CUSA (West),8,5,.615,5,3,.625,28.8,28.5,-0.28,-2.98,,,,,NA
2014,59,UTEP,CUSA (West),7,6,.538,5,3,.625,26.6,28.1,-3.18,-3.64,,,,,NA
2014,60,UTSA,CUSA (West),4,8,.333,3,5,.375,17.1,25.9,-8.62,-2.45,,,,,NA
2014,61,North Texas,CUSA (West),4,8,.333,2,6,.250,27.2,29.8,-11.91,-5.91,,,,,NA
2014,62,Southern Mississippi,CUSA (West),3,9,.250,1,7,.125,19.0,35.4,-10.91,0.17,,,,,NA
2014,63,Notre Dame,Ind,8,5,.615,1,0,1.000,32.8,29.2,8.56,5.33,17,5,,,NA
2014,64,Navy,Ind,8,5,.615,1,1,.500,31.8,27.3,2.19,-1.50,,,,,NA
2014,65,Army,Ind,4,8,.333,0,1,.000,24.9,32.9,-12.95,-5.78,,,,,NA
2014,66,Brigham Young,Ind,8,5,.615,0,0,,37.1,27.5,4.38,-1.32,,18,,,NA
2014,67,Bowling Green State,MAC (East),8,6,.571,5,4,.556,30.0,33.5,-6.66,-5.87,,,,,NA
2014,68,Ohio,MAC (East),6,6,.500,4,4,.500,20.5,24.8,-9.79,-6.95,,,,,NA
2014,69,Buffalo,MAC (East),5,6,.455,3,4,.429,32.3,31.5,-9.34,-9.98,,,,,NA
2014,70,Akron,MAC (East),5,7,.417,3,5,.375,22.6,23.1,-9.23,-7.73,,,,,NA
2014,71,Massachusetts,MAC (East),3,9,.250,3,5,.375,27.3,33.0,-12.61,-7.03,,,,,NA
2014,72,Miami (OH),MAC (East),2,10,.167,2,6,.250,22.3,31.8,-13.99,-5.24,,,,,NA
2014,73,Kent State,MAC (East),2,9,.182,1,6,.143,16.4,29.0,-13.04,-4.58,,,,,NA
2014,74,Northern Illinois,MAC (West),11,3,.786,8,1,.889,31.5,25.6,-1.06,-6.14,,,,,NA
2014,75,Toledo,MAC (West),9,4,.692,7,1,.875,36.6,30.5,-1.79,-6.48,,,,,NA
2014,76,Western Michigan,MAC (West),8,5,.615,6,2,.750,33.8,24.9,-1.79,-7.79,,,,,NA
2014,77,Central Michigan,MAC (West),7,6,.538,5,3,.625,26.9,25.2,-5.84,-7.61,,,,,NA
2014,78,Ball State,MAC (West),5,7,.417,4,4,.500,27.7,27.2,-8.35,-8.68,,,,,NA
2014,79,Eastern Michigan,MAC (West),2,10,.167,1,7,.125,15.2,40.9,-19.82,-4.07,,,,,NA
2014,80,Boise State,MWC (Mountain),12,2,.857,7,1,.875,39.7,26.8,10.58,-0.07,,16,16,,NA
2014,81,Colorado State,MWC (Mountain),10,3,.769,6,2,.750,33.9,25.1,5.47,-2.84,,21,,,NA
2014,82,Utah State,MWC (Mountain),10,4,.714,6,2,.750,26.9,19.7,3.63,-3.59,,,,,NA
2014,83,Air Force,MWC (Mountain),10,3,.769,5,3,.625,31.5,24.2,2.20,-4.88,,,,,NA
2014,84,New Mexico,MWC (Mountain),4,8,.333,2,6,.250,27.7,35.9,-7.80,-2.14,,,,,NA
2014,85,Wyoming,MWC (Mountain),4,8,.333,2,6,.250,21.1,32.8,-6.69,0.14,,,,,NA
2014,86,San Diego State,MWC (West),7,6,.538,5,3,.625,25.0,19.8,-2.10,-5.49,,,,,NA
2014,87,Fresno State,MWC (West),6,8,.429,5,3,.625,26.5,32.4,-5.52,-0.95,,,,,NA
2014,88,Nevada,MWC (West),7,6,.538,4,4,.500,29.2,27.2,-0.38,-2.14,,,,,NA
2014,89,Hawaii,MWC (West),4,9,.308,3,5,.375,20.9,26.8,-9.08,-3.62,,,,,NA
2014,90,San Jose State,MWC (West),3,9,.250,2,6,.250,19.3,29.4,-9.49,-1.99,,,,,NA
2014,91,Nevada-Las Vegas,MWC (West),2,11,.154,1,7,.125,21.9,38.5,-16.18,-2.26,,,,,NA
2014,92,Oregon,Pac-12 (North),13,2,.867,8,1,.889,45.4,23.6,22.22,6.02,3,2,2,,NA
2014,93,Stanford,Pac-12 (North),8,5,.615,5,4,.556,27.2,16.4,12.42,4.65,11,11,,,NA
2014,94,Washington,Pac-12 (North),8,6,.571,4,5,.444,30.2,24.8,6.52,1.60,25,25,,,NA
2014,95,California,Pac-12 (North),5,7,.417,3,6,.333,38.3,39.8,2.55,5.30,,,,,NA
2014,96,Oregon State,Pac-12 (North),5,7,.417,2,7,.222,25.7,31.6,-1.42,4.00,,,,,NA
2014,97,Washington State,Pac-12 (North),3,9,.250,2,7,.222,31.8,38.6,-1.54,6.47,,,,,NA
2014,98,Arizona,Pac-12 (South),10,4,.714,7,2,.778,34.5,28.2,11.90,6.12,,8,19,,NA
2014,99,Arizona State,Pac-12 (South),10,3,.769,6,3,.667,36.9,27.9,13.26,4.11,19,7,12,,NA
2014,100,UCLA,Pac-12 (South),10,3,.769,6,3,.667,33.5,28.1,14.40,9.10,7,7,10,,NA
2014,101,USC,Pac-12 (South),9,4,.692,6,3,.667,35.8,25.2,14.39,5.93,15,9,20,,NA
2014,102,Utah,Pac-12 (South),9,4,.692,5,4,.556,31.3,24.9,9.84,5.14,,18,21,,NA
2014,103,Colorado,Pac-12 (South),2,10,.167,0,9,.000,28.5,39.0,-3.63,6.45,,,,,NA
2014,104,Missouri,SEC (East),11,3,.786,7,1,.875,27.8,21.1,12.02,4.73,24,14,14,,NA
2014,105,Georgia,SEC (East),10,3,.769,6,2,.750,41.3,20.7,18.84,5.07,12,6,9,,NA
2014,106,Florida,SEC (East),7,5,.583,4,4,.500,30.3,21.1,8.12,4.29,,,,,NA
2014,107,South Carolina,SEC (East),7,6,.538,3,5,.375,32.6,30.4,6.70,4.93,9,9,,,NA
2014,108,Tennessee,SEC (East),7,6,.538,3,5,.375,28.9,24.2,8.13,5.52,,,,,NA
2014,109,Kentucky,SEC (East),5,7,.417,2,6,.250,29.2,31.3,1.55,3.89,,,,,NA
2014,110,Vanderbilt,SEC (East),3,9,.250,0,8,.000,17.2,33.3,-6.97,4.11,,,,,NA
2014,111,Alabama,SEC (West),12,2,.857,7,1,.875,36.9,18.4,20.34,7.27,2,1,4,,NA
2014,112,Mississippi State,SEC (West),10,3,.769,6,2,.750,36.9,21.7,15.04,4.81,,1,11,,NA
2014,113,Ole Miss,SEC (West),9,4,.692,5,3,.625,28.3,16.0,16.80,8.11,18,3,17,,NA
2014,114,Auburn,SEC (West),8,5,.615,4,4,.500,35.5,26.7,14.99,9.06,6,2,22,,NA
2014,115,LSU,SEC (West),8,5,.615,4,4,.500,27.6,17.5,10.75,5.98,13,8,,,NA
2014,116,Texas A&M,SEC (West),8,5,.615,3,5,.375,35.2,28.1,9.96,5.72,21,6,,,NA
2014,117,Arkansas,SEC (West),7,6,.538,2,6,.250,31.9,19.2,14.91,7.76,,,,,NA
2014,118,Georgia Southern,Sun Belt,9,3,.750,8,0,1.000,39.1,23.4,1.89,-8.19,,,,,NA
2014,119,Appalachian State,Sun Belt,7,5,.583,6,2,.750,35.7,27.3,-6.56,-9.90,,,,,NA
2014,120,Louisiana-Lafayette,Sun Belt,9,4,.692,7,1,.875,29.5,26.0,-1.57,-5.57,,,,,NA
2014,121,Texas State,Sun Belt,7,5,.583,5,3,.625,33.8,27.7,-6.43,-9.34,,,,,NA
2014,122,Arkansas State,Sun Belt,7,6,.538,5,3,.625,36.7,30.5,-3.96,-6.88,,,,,NA
2014,123,South Alabama,Sun Belt,6,7,.462,5,3,.625,22.5,26.4,-7.63,-5.16,,,,,NA
2014,124,Louisiana-Monroe,Sun Belt,4,8,.333,3,5,.375,20.1,26.3,-9.82,-4.57,,,,,NA
2014,125,Troy,Sun Belt,3,9,.250,3,5,.375,21.8,36.2,-14.67,-6.17,,,,,NA
2014,126,New Mexico State,Sun Belt,2,10,.167,1,7,.125,24.5,39.1,-18.48,-7.65,,,,,NA
2014,127,Idaho,Sun Belt,1,10,.091,1,7,.125,25.0,37.3,-19.67,-7.21,,,,,NA
2014,128,Georgia State,Sun Belt,1,11,.083,0,8,.000,22.7,43.3,-20.41,-4.50,,,,,NA
2015,1,Clemson,ACC (Atlantic),14,1,.933,8,0,1.000,38.5,21.7,18.88,5.21,12,1,2,,NA
2015,2,Florida State,ACC (Atlantic),10,3,.769,6,2,.750,31.7,17.5,13.59,1.97,10,9,14,,NA
2015,3,Louisville,ACC (Atlantic),8,5,.615,5,3,.625,28.7,24.1,6.69,3.23,,,,,NA
2015,4,North Carolina State,ACC (Atlantic),7,6,.538,3,5,.375,33.2,25.8,5.06,0.83,,,,,NA
2015,5,Syracuse,ACC (Atlantic),4,8,.333,2,6,.250,27.3,31.0,-1.51,3.91,,,,,NA
2015,6,Wake Forest,ACC (Atlantic),3,9,.250,1,7,.125,17.4,24.6,-3.70,3.55,,,,,NA
2015,7,Boston College,ACC (Atlantic),3,9,.250,0,8,.000,17.2,15.3,-1.73,2.11,,,,,NA
2015,8,North Carolina,ACC (Coastal),11,3,.786,8,0,1.000,40.7,24.5,12.73,1.09,,8,15,,NA
2015,9,Pitt,ACC (Coastal),8,5,.615,6,2,.750,28.2,26.1,6.32,3.78,,23,,,NA
2015,10,Miami (FL),ACC (Coastal),8,5,.615,5,3,.625,27.8,28.2,5.69,3.38,,,,,NA
2015,11,Duke,ACC (Coastal),8,5,.615,4,4,.500,31.5,25.4,2.94,-0.75,,22,,,NA
2015,12,Virginia Tech,ACC (Coastal),7,6,.538,4,4,.500,31.0,26.3,5.04,1.65,,,,,NA
2015,13,Virginia,ACC (Coastal),4,8,.333,3,5,.375,25.8,32.2,-0.95,4.14,,,,,NA
2015,14,Georgia Tech,ACC (Coastal),3,9,.250,1,7,.125,29.3,25.8,1.43,4.60,16,14,,,NA
2015,15,Temple,American (East),10,4,.714,7,1,.875,29.8,20.1,6.45,-1.63,,20,,,NA
2015,16,South Florida,American (East),8,5,.615,6,2,.750,33.6,22.9,5.88,-0.74,,,,,NA
2015,17,Cincinnati,American (East),7,6,.538,4,4,.500,33.8,31.2,1.19,-0.65,,,,,NA
2015,18,Connecticut,American (East),6,7,.462,4,4,.500,17.2,19.5,-3.45,-1.37,,,,,NA
2015,19,East Carolina,American (East),5,7,.417,3,5,.375,27.4,26.0,-1.27,-0.93,,,,,NA
2015,20,UCF,American (East),0,12,.000,0,8,.000,13.9,37.7,-18.85,-0.68,,,,,NA
2015,21,Houston,American (West),13,1,.929,7,1,.875,40.4,20.7,12.32,-3.04,,8,8,,NA
2015,22,Navy,American (West),11,2,.846,7,1,.875,36.8,21.8,11.14,-1.55,,16,18,,NA
2015,23,Memphis,American (West),9,4,.692,5,3,.625,40.2,27.3,6.55,0.16,,15,,,NA
2015,24,Tulsa,American (West),6,7,.462,3,5,.375,37.2,39.8,-4.74,-2.05,,,,,NA
2015,25,Tulane,American (West),3,9,.250,1,7,.125,19.7,36.3,-13.59,-2.42,,,,,NA
2015,26,SMU,American (West),2,10,.167,1,7,.125,27.8,45.7,-12.22,0.62,,,,,NA
2015,27,Oklahoma,Big 12,11,2,.846,8,1,.889,43.5,22.0,17.84,4.38,19,3,5,,NA
2015,28,Texas Christian,Big 12,11,2,.846,7,2,.778,42.1,27.2,11.39,1.39,2,2,7,,NA
2015,29,Oklahoma State,Big 12,10,3,.769,7,2,.778,39.5,30.5,8.50,1.57,,4,20,,NA
2015,30,Baylor,Big 12,10,3,.769,6,3,.667,48.1,28.3,13.08,0.31,4,2,13,,NA
2015,31,West Virginia,Big 12,8,5,.615,4,5,.444,34.0,24.6,7.59,2.21,,23,,,NA
2015,32,Texas Tech,Big 12,7,6,.538,4,5,.444,45.1,43.6,3.04,2.89,,,,,NA
2015,33,Texas,Big 12,5,7,.417,4,5,.444,26.4,30.3,1.09,4.84,,,,,NA
2015,34,Kansas State,Big 12,6,7,.462,3,6,.333,29.9,31.5,1.83,2.06,,,,,NA
2015,35,Iowa State,Big 12,3,9,.250,2,7,.222,25.0,32.7,-2.14,4.28,,,,,NA
2015,36,Kansas,Big 12,0,12,.000,0,9,.000,15.3,46.1,-15.22,3.87,,,,,NA
2015,37,Ohio State,Big Ten (East),12,1,.923,7,1,.875,35.7,15.1,20.73,3.81,1,1,4,,NA
2015,38,Michigan State,Big Ten (East),12,2,.857,7,1,.875,29.8,21.7,15.36,6.58,5,2,6,,NA
2015,39,Michigan,Big Ten (East),10,3,.769,6,2,.750,31.4,16.4,16.34,4.57,,12,12,,NA
2015,40,Penn State,Big Ten (East),7,6,.538,4,4,.500,23.2,21.8,6.46,4.77,,,,,NA
2015,41,Indiana,Big Ten (East),6,7,.462,2,6,.250,36.5,37.6,2.26,3.03,,,,,NA
2015,42,Rutgers,Big Ten (East),4,8,.333,1,7,.125,27.1,34.9,-3.57,3.10,,,,,NA
2015,43,Maryland,Big Ten (East),3,9,.250,1,7,.125,24.7,34.4,-2.08,6.83,,,,,NA
2015,44,Iowa,Big Ten (West),12,2,.857,8,0,1.000,30.9,20.4,10.80,1.51,,3,9,,NA
2015,45,Northwestern,Big Ten (West),10,3,.769,6,2,.750,19.5,18.6,7.30,4.23,,12,23,,NA
2015,46,Wisconsin,Big Ten (West),10,3,.769,6,2,.750,26.8,13.7,10.85,1.39,20,19,21,,NA
2015,47,Nebraska,Big Ten (West),6,7,.462,3,5,.375,32.8,27.8,6.56,3.94,,,,,NA
2015,48,Minnesota,Big Ten (West),6,7,.462,2,6,.250,22.5,25.2,2.46,4.84,,,,,NA
2015,49,Illinois,Big Ten (West),5,7,.417,2,6,.250,22.7,23.3,1.18,3.26,,,,,NA
2015,50,Purdue,Big Ten (West),2,10,.167,1,7,.125,25.1,36.5,-5.92,4.41,,,,,NA
2015,51,Western Kentucky,CUSA (East),12,2,.857,8,0,1.000,44.3,25.9,9.62,-4.02,,24,24,,NA
2015,52,Marshall,CUSA (East),10,3,.769,6,2,.750,31.3,17.8,1.84,-8.24,,,,,NA
2015,53,Middle Tennessee State,CUSA (East),7,6,.538,6,2,.750,34.0,26.6,-2.71,-4.09,,,,,NA
2015,54,Florida International,CUSA (East),5,7,.417,3,5,.375,25.5,29.8,-8.79,-8.12,,,,,NA
2015,55,Old Dominion,CUSA (East),5,7,.417,3,5,.375,24.3,35.8,-15.40,-6.90,,,,,NA
2015,56,Florida Atlantic,CUSA (East),3,9,.250,3,5,.375,22.5,28.8,-11.49,-4.74,,,,,NA
2015,57,Charlotte,CUSA (East),2,10,.167,,,,17.5,36.3,-19.53,-7.03,,,,,NA
2015,58,Southern Mississippi,CUSA (West),9,5,.643,7,1,.875,39.9,25.6,2.13,-6.22,,,,,NA
2015,59,Louisiana Tech,CUSA (West),9,4,.692,6,2,.750,37.5,26.8,1.83,-5.94,,,,,NA
2015,60,Rice,CUSA (West),5,7,.417,3,5,.375,26.1,35.8,-11.63,-7.05,,,,,NA
2015,61,UTEP,CUSA (West),5,7,.417,3,5,.375,20.7,32.9,-15.45,-8.11,,,,,NA
2015,62,UTSA,CUSA (West),3,9,.250,3,5,.375,22.6,33.8,-14.27,-6.27,,,,,NA
2015,63,North Texas,CUSA (West),1,11,.083,1,7,.125,15.2,41.3,-20.99,-2.91,,,,,NA
2015,64,Notre Dame,Ind,10,3,.769,,,,34.2,24.1,14.33,6.10,11,4,11,,NA
2015,65,Brigham Young,Ind,9,4,.692,,,,33.7,22.8,7.51,0.66,,19,,,NA
2015,66,Army,Ind,2,10,.167,,,,22.1,27.8,-11.82,-5.90,,,,,NA
2015,67,Bowling Green State,MAC (East),10,4,.714,7,1,.875,42.2,28.9,8.09,-0.34,,,,,NA
2015,68,Akron,MAC (East),8,5,.615,5,3,.625,23.9,21.5,-0.37,-4.44,,,,,NA
2015,69,Ohio,MAC (East),8,5,.615,5,3,.625,27.5,25.3,-0.46,-3.69,,,,,NA
2015,70,Buffalo,MAC (East),5,7,.417,3,5,.375,26.7,27.6,-5.40,-4.56,,,,,NA
2015,71,Kent State,MAC (East),3,9,.250,2,6,.250,13.1,26.1,-11.29,-1.96,,,,,NA
2015,72,Massachusetts,MAC (East),3,9,.250,2,6,.250,22.2,31.4,-10.76,-2.60,,,,,NA
2015,73,Miami (OH),MAC (East),3,9,.250,2,6,.250,17.9,32.0,-12.02,-3.11,,,,,NA
2015,74,Toledo,MAC (West),10,2,.833,6,2,.750,35.0,20.8,10.16,-1.51,,19,,,NA
2015,75,Western Michigan,MAC (West),8,5,.615,6,2,.750,36.0,28.3,4.77,-0.08,,,,,NA
2015,76,Northern Illinois,MAC (West),8,6,.571,6,2,.750,31.1,27.6,1.55,-1.95,,,,,NA
2015,77,Central Michigan,MAC (West),7,6,.538,6,2,.750,25.8,22.0,0.59,-1.80,,,,,NA
