from_id,year,to_id,Wk,Month,Date,TrueYear,Day,WinPts,WinTeamHome,LosePts,Time,TV,Month2,GameDate,Rk,Conf,Overall W,Overall L,Overall Pct,Conference W,Conference L,Conference Pct,PPG,OPPG,SRS SRS,SRS SOS,Polls AP Pre,Polls AP High,Polls AP Post,Polls AP Curr
Fresno State,2000,Tulsa,10,Oct,28,2000,Sat,34,TRUE,12,NA,NA,10,2000-10-28,110,WAC,7,5,0.583,6,2,0.75,26.4,20.9,2.22,-2.04,NA,NA,NA,NA
Fresno State,2000,California,5,Sep,23,2000,Sat,17,TRUE,3,NA,NA,9,2000-09-23,110,WAC,7,5,0.583,6,2,0.75,26.4,20.9,2.22,-2.04,NA,NA,NA,NA
Fresno State,2000,Rice,7,Oct,5,2000,Thu,27,FALSE,24,NA,NA,10,2000-10-05,110,WAC,7,5,0.583,6,2,0.75,26.4,20.9,2.22,-2.04,NA,NA,NA,NA
Fresno State,2000,San Jose State,14,Nov,25,2000,Sat,37,FALSE,6,NA,NA,11,2000-11-25,110,WAC,7,5,0.583,6,2,0.75,26.4,20.9,2.22,-2.04,NA,NA,NA,NA
Fresno State,2000,Nevada,8,Oct,14,2000,Sat,58,TRUE,21,NA,NA,10,2000-10-14,110,WAC,7,5,0.583,6,2,0.75,26.4,20.9,2.22,-2.04,NA,NA,NA,NA
Fresno State,2000,Hawaii,11,Nov,4,2000,Sat,45,TRUE,27,NA,NA,11,2000-11-04,110,WAC,7,5,0.583,6,2,0.75,26.4,20.9,2.22,-2.04,NA,NA,NA,NA
Georgia,2000,Arkansas,6,Sep,30,2000,Sat,38,FALSE,7,NA,NA,9,2000-09-30,97,SEC (East),8,4,0.667,5,3,0.625,27.6,17.7,9.97,1.8,10,9,20,NA
Georgia,2000,Vanderbilt,8,Oct,14,2000,Sat,29,TRUE,19,NA,NA,10,2000-10-14,97,SEC (East),8,4,0.667,5,3,0.625,27.6,17.7,9.97,1.8,10,9,20,NA
Georgia,2000,New Mexico State,5,Sep,23,2000,Sat,37,TRUE,0,NA,NA,9,2000-09-23,97,SEC (East),8,4,0.667,5,3,0.625,27.6,17.7,9.97,1.8,10,9,20,NA
Georgia,2000,Kentucky,9,Oct,21,2000,Sat,34,FALSE,30,NA,NA,10,2000-10-21,97,SEC (East),8,4,0.667,5,3,0.625,27.6,17.7,9.97,1.8,10,9,20,NA
Georgia,2000,Virginia,16,Dec,24,2000,Sun,37,TRUE,14,NA,NA,12,2000-12-24,97,SEC (East),8,4,0.667,5,3,0.625,27.6,17.7,9.97,1.8,10,9,20,NA
Georgia,2000,Tennessee,7,Oct,7,2000,Sat,21,TRUE,10,NA,NA,10,2000-10-07,97,SEC (East),8,4,0.667,5,3,0.625,27.6,17.7,9.97,1.8,10,9,20,NA
Georgia Tech,2000,Wake Forest,8,Oct,14,2000,Sat,52,TRUE,20,NA,NA,10,2000-10-14,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Georgia Tech,2000,North Carolina,6,Sep,30,2000,Sat,42,FALSE,28,NA,NA,9,2000-09-30,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Georgia Tech,2000,Georgia,14,Nov,25,2000,Sat,27,FALSE,15,NA,NA,11,2000-11-25,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Georgia Tech,2000,Clemson,10,Oct,28,2000,Sat,31,FALSE,28,NA,NA,10,2000-10-28,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Georgia Tech,2000,Virginia,12,Nov,9,2000,Thu,35,TRUE,0,NA,NA,11,2000-11-09,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Georgia Tech,2000,Navy,4,Sep,16,2000,Sat,40,TRUE,13,NA,NA,9,2000-09-16,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Georgia Tech,2000,Maryland,13,Nov,18,2000,Sat,35,FALSE,22,NA,NA,11,2000-11-18,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Georgia Tech,2000,Duke,9,Oct,21,2000,Sat,45,TRUE,10,NA,NA,10,2000-10-21,3,ACC,9,3,0.75,6,2,0.75,32.2,19.8,11.3,1.21,NA,15,17,NA
Hawaii,2000,Louisiana Tech,13,Nov,18,2000,Sat,27,TRUE,10,NA,NA,11,2000-11-18,114,WAC,3,9,0.25,2,6,0.25,24.5,33.3,-12.52,-4.18,NA,NA,NA,NA
Hawaii,2000,Nevada,12,Nov,11,2000,Sat,37,TRUE,17,NA,NA,11,2000-11-11,114,WAC,3,9,0.25,2,6,0.25,24.5,33.3,-12.52,-4.18,NA,NA,NA,NA
Houston,2000,Army,4,Sep,16,2000,Sat,31,TRUE,30,NA,NA,9,2000-09-16,54,CUSA,3,8,0.273,2,5,0.286,19.2,33.6,-10.67,-0.67,NA,NA,NA,NA
Houston,2000,Memphis,9,Oct,21,2000,Sat,33,FALSE,30,NA,NA,10,2000-10-21,54,CUSA,3,8,0.273,2,5,0.286,19.2,33.6,-10.67,-0.67,NA,NA,NA,NA
Idaho,2000,Washington State,5,Sep,23,2000,Sat,38,FALSE,34,NA,NA,9,2000-09-23,43,Big West,5,6,0.455,3,2,0.6,29.2,34.3,-7.41,-3.23,NA,NA,NA,NA
Idaho,2000,Arkansas State,8,Oct,14,2000,Sat,42,TRUE,25,NA,NA,10,2000-10-14,43,Big West,5,6,0.455,3,2,0.6,29.2,34.3,-7.41,-3.23,NA,NA,NA,NA
Idaho,2000,North Texas,11,Nov,4,2000,Sat,16,FALSE,14,NA,NA,11,2000-11-04,43,Big West,5,6,0.455,3,2,0.6,29.2,34.3,-7.41,-3.23,NA,NA,NA,NA
Idaho,2000,New Mexico State,12,Nov,11,2000,Sat,44,TRUE,41,NA,NA,11,2000-11-11,43,Big West,5,6,0.455,3,2,0.6,29.2,34.3,-7.41,-3.23,NA,NA,NA,NA
Illinois,2000,Iowa,8,Oct,14,2000,Sat,31,TRUE,0,NA,NA,10,2000-10-14,38,Big Ten,5,6,0.455,2,6,0.25,26.7,26,2.59,2.31,21,19,NA,NA
Illinois,2000,Indiana,11,Nov,4,2000,Sat,42,TRUE,35,NA,NA,11,2000-11-04,38,Big Ten,5,6,0.455,2,6,0.25,26.7,26,2.59,2.31,21,19,NA,NA
Illinois,2000,Middle Tennessee State,2,Sep,2,2000,Sat,35,TRUE,6,NA,NA,9,2000-09-02,38,Big Ten,5,6,0.455,2,6,0.25,26.7,26,2.59,2.31,21,19,NA,NA
Illinois,2000,San Diego State,3,Sep,9,2000,Sat,49,FALSE,13,NA,NA,9,2000-09-09,38,Big Ten,5,6,0.455,2,6,0.25,26.7,26,2.59,2.31,21,19,NA,NA
Illinois,2000,California,4,Sep,16,2000,Sat,17,TRUE,15,NA,NA,9,2000-09-16,38,Big Ten,5,6,0.455,2,6,0.25,26.7,26,2.59,2.31,21,19,NA,NA
Indiana,2000,Cincinnati,5,Sep,23,2000,Sat,42,TRUE,6,NA,NA,9,2000-09-23,40,Big Ten,3,8,0.273,2,6,0.25,30.6,38.8,-2.67,3.88,NA,NA,NA,NA
Indiana,2000,Minnesota,9,Oct,21,2000,Sat,51,TRUE,43,NA,NA,10,2000-10-21,40,Big Ten,3,8,0.273,2,6,0.25,30.6,38.8,-2.67,3.88,NA,NA,NA,NA
Indiana,2000,Iowa,6,Sep,30,2000,Sat,45,TRUE,33,NA,NA,9,2000-09-30,40,Big Ten,3,8,0.273,2,6,0.25,30.6,38.8,-2.67,3.88,NA,NA,NA,NA
Iowa,2000,Penn State,11,Nov,4,2000,Sat,26,FALSE,23,NA,NA,11,2000-11-04,37,Big Ten,3,9,0.25,3,5,0.375,16.9,27.5,-2.4,6.86,NA,NA,NA,NA
Iowa,2000,Michigan State,7,Oct,7,2000,Sat,21,TRUE,16,NA,NA,10,2000-10-07,37,Big Ten,3,9,0.25,3,5,0.375,16.9,27.5,-2.4,6.86,NA,NA,NA,NA
Iowa,2000,Northwestern,12,Nov,11,2000,Sat,27,TRUE,17,NA,NA,11,2000-11-11,37,Big Ten,3,9,0.25,3,5,0.375,16.9,27.5,-2.4,6.86,NA,NA,NA,NA
Iowa State,2000,Kansas,13,Nov,18,2000,Sat,38,TRUE,17,NA,NA,11,2000-11-18,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Iowa State,2000,Oklahoma State,8,Oct,14,2000,Sat,33,FALSE,26,NA,NA,10,2000-10-14,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Iowa State,2000,Ohio,2,Sep,2,2000,Sat,25,TRUE,15,NA,NA,9,2000-09-02,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Iowa State,2000,Nevada-Las Vegas,3,Sep,9,2000,Sat,37,TRUE,22,NA,NA,9,2000-09-09,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Iowa State,2000,Iowa,4,Sep,16,2000,Sat,24,FALSE,14,NA,NA,9,2000-09-16,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Iowa State,2000,Missouri,10,Oct,28,2000,Sat,39,TRUE,20,NA,NA,10,2000-10-28,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Iowa State,2000,Colorado,12,Nov,11,2000,Sat,35,FALSE,27,NA,NA,11,2000-11-11,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Iowa State,2000,Baylor,6,Sep,30,2000,Sat,31,FALSE,17,NA,NA,9,2000-09-30,12,Big 12 (North),9,3,0.75,5,3,0.625,28.6,26.8,6.43,2.84,NA,25,25,NA
Kansas,2000,Missouri,8,Oct,14,2000,Sat,38,FALSE,17,NA,NA,10,2000-10-14,14,Big 12 (North),4,7,0.364,2,6,0.25,23.7,32.6,-1.95,4.6,NA,NA,NA,NA
Kansas,2000,Colorado,9,Oct,21,2000,Sat,23,TRUE,15,NA,NA,10,2000-10-21,14,Big 12 (North),4,7,0.364,2,6,0.25,23.7,32.6,-1.95,4.6,NA,NA,NA,NA
Kansas State,2000,Ball State,4,Sep,16,2000,Sat,76,TRUE,0,NA,NA,9,2000-09-16,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Missouri,13,Nov,18,2000,Sat,28,FALSE,24,NA,NA,11,2000-11-18,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Iowa,1,Aug,26,2000,Sat,27,TRUE,7,NA,NA,8,2000-08-26,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Kansas,7,Oct,7,2000,Sat,52,FALSE,13,NA,NA,10,2000-10-07,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,North Texas,5,Sep,23,2000,Sat,55,TRUE,10,NA,NA,9,2000-09-23,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Texas Tech,9,Oct,21,2000,Sat,28,TRUE,23,NA,NA,10,2000-10-21,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Colorado,6,Sep,30,2000,Sat,44,FALSE,21,NA,NA,9,2000-09-30,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Tennessee,18,Jan,1,2001,Mon,35,TRUE,21,NA,NA,1,2001-01-01,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Iowa State,11,Nov,4,2000,Sat,56,TRUE,10,NA,NA,11,2000-11-04,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Nebraska,12,Nov,11,2000,Sat,29,TRUE,28,NA,NA,11,2000-11-11,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kansas State,2000,Louisiana Tech,2,Sep,2,2000,Sat,54,TRUE,10,NA,NA,9,2000-09-02,11,Big 12 (North),11,3,0.786,6,2,0.75,39.2,18.6,15.72,3.93,8,2,9,NA
Kent State,2000,Central Michigan,7,Oct,7,2000,Sat,24,FALSE,21,NA,NA,10,2000-10-07,71,MAC (East),1,10,0.091,1,7,0.125,11.6,32.6,-22.09,-5.82,NA,NA,NA,NA
Kentucky,2000,South Florida,3,Sep,9,2000,Sat,27,TRUE,9,NA,NA,9,2000-09-09,101,SEC (East),2,9,0.182,0,8,0,23.1,34.8,-4.97,5.12,NA,NA,NA,NA
Kentucky,2000,Indiana,4,Sep,16,2000,Sat,41,TRUE,34,NA,NA,9,2000-09-16,101,SEC (East),2,9,0.182,0,8,0,23.1,34.8,-4.97,5.12,NA,NA,NA,NA
Louisiana Tech,2000,Louisiana-Lafayette,8,Oct,14,2000,Sat,48,TRUE,14,NA,NA,10,2000-10-14,61,Ind,3,9,0.25,0,0,NA,26.4,33,-10.72,-5.3,NA,NA,NA,NA
Louisiana Tech,2000,Louisiana-Monroe,12,Nov,11,2000,Sat,42,FALSE,19,NA,NA,11,2000-11-11,61,Ind,3,9,0.25,0,0,NA,26.4,33,-10.72,-5.3,NA,NA,NA,NA
Louisiana-Lafayette,2000,Louisiana-Monroe,11,Nov,4,2000,Sat,21,FALSE,18,NA,NA,11,2000-11-04,62,Ind,1,10,0.091,0,0,NA,15.5,32.3,-21.67,-8.58,NA,NA,NA,NA
Louisiana-Monroe,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,Ind,1,10,0.091,0,0,NA,8.7,37.7,-26.52,-7.89,NA,NA,NA,NA
Louisville,2000,Kentucky,2,Sep,2,2000,Sat,40,TRUE,34,NA,NA,9,2000-09-02,47,CUSA,9,3,0.75,6,1,0.857,33.8,22.3,7.37,-2.22,NA,22,NA,NA
Louisville,2000,Southern Mississippi,11,Nov,4,2000,Sat,49,FALSE,28,NA,NA,11,2000-11-04,47,CUSA,9,3,0.75,6,1,0.857,33.8,22.3,7.37,-2.22,NA,22,NA,NA
Louisville,2000,Cincinnati,8,Oct,14,2000,Sat,38,TRUE,24,NA,NA,10,2000-10-14,47,CUSA,9,3,0.75,6,1,0.857,33.8,22.3,7.37,-2.22,NA,22,NA,NA
Louisville,2000,Connecticut,6,Sep,30,2000,Sat,41,TRUE,22,NA,NA,9,2000-09-30,47,CUSA,9,3,0.75,6,1,0.857,33.8,22.3,7.37,-2.22,NA,22,NA,NA
Louisville,2000,Tulane,10,Oct,28,2000,Sat,35,TRUE,32,NA,NA,10,2000-10-28,47,CUSA,9,3,0.75,6,1,0.857,33.8,22.3,7.37,-2.22,NA,22,NA,NA
Louisville,2000,Army,12,Nov,11,2000,Sat,38,TRUE,17,NA,NA,11,2000-11-11,47,CUSA,9,3,0.75,6,1,0.857,33.8,22.3,7.37,-2.22,NA,22,NA,NA
Louisville,2000,Houston,13,Nov,18,2000,Sat,32,FALSE,13,NA,NA,11,2000-11-18,47,CUSA,9,3,0.75,6,1,0.857,33.8,22.3,7.37,-2.22,NA,22,NA,NA
LSU,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,SEC (West),8,4,0.667,5,3,0.625,26.7,19.6,6.34,2.18,NA,22,22,NA
Marshall,2000,Western Michigan,15,Dec,2,2000,Sat,19,TRUE,14,NA,NA,12,2000-12-02,66,MAC (East),8,5,0.615,5,3,0.625,28.2,22.8,-0.9,-4.83,NA,NA,NA,NA
Marshall,2000,Cincinnati,17,Dec,27,2000,Wed,25,TRUE,14,NA,NA,12,2000-12-27,66,MAC (East),8,5,0.615,5,3,0.625,28.2,22.8,-0.9,-4.83,NA,NA,NA,NA
Marshall,2000,Akron,10,Oct,28,2000,Sat,31,FALSE,28,NA,NA,10,2000-10-28,66,MAC (East),8,5,0.615,5,3,0.625,28.2,22.8,-0.9,-4.83,NA,NA,NA,NA
Marshall,2000,Bowling Green State,11,Nov,4,2000,Sat,20,FALSE,13,NA,NA,11,2000-11-04,66,MAC (East),8,5,0.615,5,3,0.625,28.2,22.8,-0.9,-4.83,NA,NA,NA,NA
Marshall,2000,Miami (OH),12,Nov,11,2000,Sat,51,TRUE,31,NA,NA,11,2000-11-11,66,MAC (East),8,5,0.615,5,3,0.625,28.2,22.8,-0.9,-4.83,NA,NA,NA,NA
Marshall,2000,Kent State,9,Oct,21,2000,Sat,34,TRUE,12,NA,NA,10,2000-10-21,66,MAC (East),8,5,0.615,5,3,0.625,28.2,22.8,-0.9,-4.83,NA,NA,NA,NA
Marshall,2000,Buffalo,6,Sep,30,2000,Sat,47,TRUE,14,NA,NA,9,2000-09-30,66,MAC (East),8,5,0.615,5,3,0.625,28.2,22.8,-0.9,-4.83,NA,NA,NA,NA
Maryland,2000,North Carolina State,11,Nov,4,2000,Sat,35,TRUE,28,NA,NA,11,2000-11-04,7,ACC,5,6,0.455,3,5,0.375,22.5,25.8,0.54,2.26,NA,NA,NA,NA
Maryland,2000,Temple,3,Sep,9,2000,Sat,17,TRUE,10,NA,NA,9,2000-09-09,7,ACC,5,6,0.455,3,5,0.375,22.5,25.8,0.54,2.26,NA,NA,NA,NA
Maryland,2000,Duke,10,Oct,28,2000,Sat,20,FALSE,9,NA,NA,10,2000-10-28,7,ACC,5,6,0.455,3,5,0.375,22.5,25.8,0.54,2.26,NA,NA,NA,NA
Maryland,2000,Wake Forest,9,Oct,21,2000,Sat,37,TRUE,7,NA,NA,10,2000-10-21,7,ACC,5,6,0.455,3,5,0.375,22.5,25.8,0.54,2.26,NA,NA,NA,NA
Maryland,2000,Middle Tennessee State,5,Sep,23,2000,Sat,45,TRUE,27,NA,NA,9,2000-09-23,7,ACC,5,6,0.455,3,5,0.375,22.5,25.8,0.54,2.26,NA,NA,NA,NA
Memphis,2000,Army,5,Sep,23,2000,Sat,26,FALSE,16,NA,NA,9,2000-09-23,53,CUSA,4,7,0.364,2,5,0.286,16,18.1,-7.05,-3.6,NA,NA,NA,NA
Memphis,2000,East Carolina,7,Oct,7,2000,Sat,17,TRUE,10,NA,NA,10,2000-10-07,53,CUSA,4,7,0.364,2,5,0.286,16,18.1,-7.05,-3.6,NA,NA,NA,NA
Memphis,2000,Louisiana-Monroe,3,Sep,9,2000,Sat,28,TRUE,0,NA,NA,9,2000-09-09,53,CUSA,4,7,0.364,2,5,0.286,16,18.1,-7.05,-3.6,NA,NA,NA,NA
Memphis,2000,Arkansas State,4,Sep,16,2000,Sat,19,FALSE,17,NA,NA,9,2000-09-16,53,CUSA,4,7,0.364,2,5,0.286,16,18.1,-7.05,-3.6,NA,NA,NA,NA
Miami (FL),2000,Boston College,14,Nov,25,2000,Sat,52,TRUE,6,NA,NA,11,2000-11-25,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,West Virginia,5,Sep,23,2000,Sat,47,FALSE,10,NA,NA,9,2000-09-23,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,Louisiana Tech,10,Oct,28,2000,Sat,42,TRUE,31,NA,NA,10,2000-10-28,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,Florida,19,Jan,2,2001,Tue,37,TRUE,20,NA,NA,1,2001-01-02,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,Virginia Tech,11,Nov,4,2000,Sat,41,TRUE,21,NA,NA,11,2000-11-04,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,Temple,9,Oct,21,2000,Sat,45,FALSE,17,NA,NA,10,2000-10-21,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,Syracuse,13,Nov,18,2000,Sat,26,FALSE,0,NA,NA,11,2000-11-18,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,Florida State,7,Oct,7,2000,Sat,27,TRUE,24,NA,NA,10,2000-10-07,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (FL),2000,Rutgers,6,Sep,30,2000,Sat,64,FALSE,6,NA,NA,9,2000-09-30,22,Big East,11,1,0.917,7,0,1,42.2,15.8,23.22,5.22,5,2,2,NA
Miami (OH),2000,Vanderbilt,2,Sep,2,2000,Sat,33,FALSE,30,NA,NA,9,2000-09-02,68,MAC (East),6,5,0.545,5,3,0.625,24.7,26,-7.92,-7.65,NA,NA,NA,NA
Miami (OH),2000,Ohio,11,Nov,4,2000,Sat,27,TRUE,24,NA,NA,11,2000-11-04,68,MAC (East),6,5,0.545,5,3,0.625,24.7,26,-7.92,-7.65,NA,NA,NA,NA
Miami (OH),2000,Kent State,5,Sep,23,2000,Sat,45,TRUE,14,NA,NA,9,2000-09-23,68,MAC (East),6,5,0.545,5,3,0.625,24.7,26,-7.92,-7.65,NA,NA,NA,NA
Miami (OH),2000,Buffalo,13,Nov,18,2000,Sat,17,FALSE,16,NA,NA,11,2000-11-18,68,MAC (East),6,5,0.545,5,3,0.625,24.7,26,-7.92,-7.65,NA,NA,NA,NA
Miami (OH),2000,Eastern Michigan,3,Sep,9,2000,Sat,34,FALSE,17,NA,NA,9,2000-09-09,68,MAC (East),6,5,0.545,5,3,0.625,24.7,26,-7.92,-7.65,NA,NA,NA,NA
Miami (OH),2000,Bowling Green State,8,Oct,14,2000,Sat,24,TRUE,10,NA,NA,10,2000-10-14,68,MAC (East),6,5,0.545,5,3,0.625,24.7,26,-7.92,-7.65,NA,NA,NA,NA
Michigan,2000,Ohio State,13,Nov,18,2000,Sat,38,FALSE,26,NA,NA,11,2000-11-18,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Illinois,5,Sep,23,2000,Sat,35,FALSE,31,NA,NA,9,2000-09-23,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Rice,3,Sep,9,2000,Sat,38,TRUE,7,NA,NA,9,2000-09-09,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Wisconsin,6,Sep,30,2000,Sat,13,TRUE,10,NA,NA,9,2000-09-30,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Penn State,12,Nov,11,2000,Sat,33,TRUE,11,NA,NA,11,2000-11-11,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Indiana,8,Oct,14,2000,Sat,58,TRUE,0,NA,NA,10,2000-10-14,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Bowling Green State,2,Sep,2,2000,Sat,42,TRUE,7,NA,NA,9,2000-09-02,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Auburn,18,Jan,1,2001,Mon,31,TRUE,28,NA,NA,1,2001-01-01,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan,2000,Michigan State,9,Oct,21,2000,Sat,14,TRUE,0,NA,NA,10,2000-10-21,30,Big Ten,9,3,0.75,6,2,0.75,33.7,19.1,12.93,2.93,6,3,11,NA
Michigan State,2000,Marshall,3,Sep,9,2000,Sat,34,TRUE,24,NA,NA,9,2000-09-09,39,Big Ten,5,6,0.455,2,6,0.25,17.9,21.2,2.79,5.52,25,18,NA,NA
Michigan State,2000,Missouri,4,Sep,16,2000,Sat,13,FALSE,10,NA,NA,9,2000-09-16,39,Big Ten,5,6,0.455,2,6,0.25,17.9,21.2,2.79,5.52,25,18,NA,NA
Michigan State,2000,Notre Dame,5,Sep,23,2000,Sat,27,TRUE,21,NA,NA,9,2000-09-23,39,Big Ten,5,6,0.455,2,6,0.25,17.9,21.2,2.79,5.52,25,18,NA,NA
Michigan State,2000,Purdue,12,Nov,11,2000,Sat,30,TRUE,10,NA,NA,11,2000-11-11,39,Big Ten,5,6,0.455,2,6,0.25,17.9,21.2,2.79,5.52,25,18,NA,NA
Michigan State,2000,Illinois,10,Oct,28,2000,Sat,14,TRUE,10,NA,NA,10,2000-10-28,39,Big Ten,5,6,0.455,2,6,0.25,17.9,21.2,2.79,5.52,25,18,NA,NA
Middle Tennessee State,2000,Louisiana Tech,7,Oct,7,2000,Sat,49,TRUE,21,NA,NA,10,2000-10-07,59,Ind,6,5,0.545,0,0,NA,31.8,28.7,-4.5,-6.5,NA,NA,NA,NA
Middle Tennessee State,2000,Louisiana-Lafayette,13,Nov,18,2000,Sat,41,TRUE,38,NA,NA,11,2000-11-18,59,Ind,6,5,0.545,0,0,NA,31.8,28.7,-4.5,-6.5,NA,NA,NA,NA
Middle Tennessee State,2000,Louisiana-Monroe,8,Oct,14,2000,Sat,28,TRUE,0,NA,NA,10,2000-10-14,59,Ind,6,5,0.545,0,0,NA,31.8,28.7,-4.5,-6.5,NA,NA,NA,NA
Middle Tennessee State,2000,South Florida,12,Nov,11,2000,Sat,45,TRUE,9,NA,NA,11,2000-11-11,59,Ind,6,5,0.545,0,0,NA,31.8,28.7,-4.5,-6.5,NA,NA,NA,NA
Middle Tennessee State,2000,Connecticut,11,Nov,4,2000,Sat,66,FALSE,10,NA,NA,11,2000-11-04,59,Ind,6,5,0.545,0,0,NA,31.8,28.7,-4.5,-6.5,NA,NA,NA,NA
Minnesota,2000,Iowa,13,Nov,18,2000,Sat,27,TRUE,24,NA,NA,11,2000-11-18,35,Big Ten,6,6,0.5,4,4,0.5,31.3,26.5,3.02,0.1,NA,22,NA,NA
Minnesota,2000,Louisiana-Monroe,2,Sep,2,2000,Sat,47,TRUE,10,NA,NA,9,2000-09-02,35,Big Ten,6,6,0.5,4,4,0.5,31.3,26.5,3.02,0.1,NA,22,NA,NA
Minnesota,2000,Penn State,7,Oct,7,2000,Sat,25,TRUE,16,NA,NA,10,2000-10-07,35,Big Ten,6,6,0.5,4,4,0.5,31.3,26.5,3.02,0.1,NA,22,NA,NA
Minnesota,2000,Baylor,4,Sep,16,2000,Sat,34,FALSE,9,NA,NA,9,2000-09-16,35,Big Ten,6,6,0.5,4,4,0.5,31.3,26.5,3.02,0.1,NA,22,NA,NA
Minnesota,2000,Illinois,6,Sep,30,2000,Sat,44,TRUE,10,NA,NA,9,2000-09-30,35,Big Ten,6,6,0.5,4,4,0.5,31.3,26.5,3.02,0.1,NA,22,NA,NA
Minnesota,2000,Ohio State,8,Oct,14,2000,Sat,29,FALSE,17,NA,NA,10,2000-10-14,35,Big Ten,6,6,0.5,4,4,0.5,31.3,26.5,3.02,0.1,NA,22,NA,NA
Mississippi State,2000,Memphis,2,Sep,2,2000,Sat,17,FALSE,3,NA,NA,9,2000-09-02,104,SEC (West),8,4,0.667,4,4,0.5,32.5,25.5,10.37,3.37,NA,13,24,NA
